,date,store,impressions,clicks,total cost,revenue_channel_1,revenue_channel_2,revenue_channel_3,revenue_channel_other
4402,2021-10-29,Store D,21695,1057,1169.94,1896.16,494.15999999999997,2907.49,2462.86
4403,2021-10-28,Store C,62769,1148,1148.24,3032.43,1281.14,420.0,784.9
4404,2022-01-07,Store C,63675,1301,1254.17,3584.98,985.29,420.0,1563.7
4405,2019-11-26,Store A,360733,9565,4217.99,13507.23,5419.73,1445.56,3082.33
4406,2019-03-28,Store D,147521,2716,1887.32,529.95,808.4000000000001,420.0,420.0
4407,2020-01-26,Store D,174129,2335,1325.01,468.95000000000005,420.0,420.0,420.0
4408,2020-03-02,Store B,112923,5416,4567.23,6863.92,1328.93,812.55,1097.62
4409,2019-02-10,Store A,405723,9996,3801.3099999999995,16135.14,2131.62,4820.36,2779.5600000000004
4410,2020-03-06,Store C,158616,1722,1516.43,2876.56,552.9,474.95,1217.8999999999999
4411,2021-01-16,Store C,80699,1825,1368.98,3653.04,2041.78,420.0,656.9
4412,2021-01-16,Store A,488343,12170,4981.27,25608.14,8757.3,817.36,1921.5100000000002
4413,2019-05-11,Store A,293669,9152,3679.52,23373.58,2943.41,1220.71,4373.8099999999995
4414,2019-07-14,Store B,82088,5344,3931.76,6253.6,1005.58,869.6000000000001,863.45
4415,2019-10-09,Store D,147158,2493,1469.94,420.0,420.0,609.2,494.95
4416,2022-04-12,Store D,27387,1677,2277.0,3551.06,2536.46,420.0,2236.44
4417,2021-05-27,Store B,52786,5182,5583.83,7857.110000000001,1638.79,676.7,862.6
4418,2021-01-19,Store B,75002,5923,5375.92,10527.77,1003.48,788.5,1128.28
4419,2019-04-14,Store A,391658,10076,3959.04,20638.93,8163.48,1136.04,7804.17
4420,2019-01-25,Store C,100478,1680,1239.4,1762.4700000000003,1126.54,497.84999999999997,1720.25
4421,2021-12-28,Store D,23777,1200,1379.4299999999998,2072.58,474.95,559.9499999999999,2407.16
4422,2020-11-02,Store D,27664,1506,1213.54,439.95,420.0,420.0,420.0
4423,2019-08-05,Store A,487449,11109,4868.95,23398.699999999997,10061.92,497.8,1359.6799999999998
4424,2019-03-01,Store D,142120,2436,1546.5100000000002,508.9,420.0,420.0,420.0
4425,2019-03-08,Store B,105708,5393,4013.92,4189.66,1413.31,1014.6000000000001,930.98
4426,2021-03-31,Store A,377429,12154,6193.99,46656.56,15192.41,4514.46,5259.62
4427,2021-03-31,Store C,107681,1773,1509.48,5278.33,2540.21,459.90000000000003,2164.79
4428,2021-04-01,Store C,105133,1665,1512.0499999999997,5968.23,1079.6399999999999,1104.75,699.14
4429,2020-11-05,Store B,64925,4909,4137.150000000001,7887.54,1127.3400000000001,1166.25,844.6899999999999
4430,2021-11-16,Store A,236544,7782,4428.74,13283.7,3809.35,779.83,1204.78
4431,2022-09-12,Store B,38084,2667,3207.84,5233.21,1058.15,789.27,527.73
4432,2022-01-26,Store A,284984,7671,4078.64,19525.73,3114.1899999999996,1269.94,2443.3199999999997
4433,2021-02-19,Store D,22518,1739,1631.93,2244.73,1835.15,1051.8,4394.7300000000005
4434,2019-12-22,Store B,79890,3798,2467.24,3191.84,697.64,946.8,793.5899999999999
4435,2019-11-18,Store A,368047,9682,4344.78,17924.18,5923.469999999999,1446.4699999999998,3334.29
4436,2020-01-13,Store A,450420,9513,4073.06,20747.66,2749.15,2688.12,1492.48
4437,2019-12-11,Store A,281086,8201,4071.58,16113.77,6196.890000000001,1874.87,1566.65
4438,2019-12-15,Store D,69423,1809,1214.72,420.0,499.95,420.0,420.0
4439,2022-05-11,Store A,226098,6069,3352.81,11532.970000000001,2981.91,1103.6,2238.58
4440,2022-05-22,Store B,38685,3455,4313.429999999999,3821.08,810.54,446.95,5014.52
4441,2022-06-14,Store C,44461,1041,1134.29,2605.79,2759.3600000000006,420.0,585.9000000000001
4442,2020-12-31,Store C,88730,1596,1182.31,3803.05,1447.7,420.0,559.9
4443,2022-02-06,Store C,58935,1170,1170.71,1696.91,1802.6,420.0,966.85
4444,2022-08-17,Store A,230874,5840,3527.99,9738.35,1286.5100000000002,420.0,627.8499999999999
4445,2020-01-22,Store D,153327,2734,1429.4900000000002,469.95,521.97,420.0,1851.2
4446,2022-03-20,Store B,35436,3581,4396.91,7734.2,733.7,661.7,707.59
4447,2021-03-07,Store D,41609,2631,2534.12,3524.2799999999997,480.90000000000003,1070.3799999999999,2620.51
4448,2021-04-16,Store C,86228,1671,1481.5699999999997,2616.93,1833.83,774.9,774.5400000000001
4449,2020-05-01,Store C,391809,3967,2147.15,5781.18,3608.1399999999994,464.95,2978.65
4450,2020-07-01,Store B,156167,9291,6633.8,11498.61,1963.04,794.5,1120.74
4451,2019-09-11,Store A,401886,9766,4655.25,27009.68,2666.25,1889.06,5378.55
4452,2019-08-24,Store B,84269,4893,3575.57,5034.21,721.64,696.7,2243.17
4453,2019-03-22,Store B,108944,5923,3722.46,5157.99,2489.43,828.4000000000001,902.3000000000001
4454,2022-02-21,Store A,349692,8341,4361.219999999999,18562.04,10889.99,1703.5300000000002,2680.39
4455,2020-06-01,Store B,143057,8997,6129.629999999999,13191.61,1334.0100000000002,1153.3799999999999,1104.4
4456,2019-05-14,Store A,323802,9611,4261.04,25072.94,5496.310000000001,1604.38,7680.65
4457,2019-06-24,Store C,63720,1736,1304.81,4084.53,1874.67,420.0,674.8000000000001
4458,2019-07-09,Store B,86077,5824,4170.88,7154.93,760.8199999999999,582.8499999999999,969.3
4459,2021-12-24,Store D,6623,450,799.86,4108.62,1271.76,2509.94,1526.67
4460,2020-02-13,Store A,400098,9412,3963.48,20514.63,3940.7299999999996,779.8399999999999,4122.67
4461,2020-02-13,Store C,134715,1949,1322.78,2690.87,1628.35,420.0,1118.9
4462,2020-05-28,Store A,734294,17677,6191.530000000001,38108.24,17313.98,1255.49,3514.31
4463,2020-03-14,Store C,113728,1491,1042.1000000000001,2271.9,1189.81,515.9000000000001,420.0
4464,2019-07-14,Store C,63870,1271,1007.14,2034.06,545.85,420.0,1419.95
4465,2019-09-15,Store A,392550,9289,3889.05,19888.15,1268.6699999999998,1310.3700000000001,1596.16
4466,2019-10-01,Store A,358260,9629,4417.25,15596.44,16187.469999999998,629.89,8561.66
4467,2021-06-20,Store D,33291,1357,1356.43,1537.52,1661.31,870.99,785.74
4468,2021-07-30,Store C,61488,1182,1155.7,3376.5999999999995,795.6,464.95,969.85
4469,2020-12-12,Store A,363994,10581,5071.9,26613.33,6571.96,1363.0,2144.48
4470,2021-01-26,Store C,80619,2130,1691.91,4959.05,1665.17,420.0,654.44
4471,2020-05-18,Store D,261180,4993,2618.12,1007.8499999999999,1095.9299999999998,420.0,420.0
4472,2021-05-01,Store C,63384,1436,1396.3999999999999,2735.79,1400.94,449.95,579.9499999999999
4473,2020-03-28,Store B,219579,7327,5794.57,13012.530000000002,2362.71,1091.45,1331.98
4474,2019-06-09,Store C,53907,1374,1014.85,880.48,946.6499999999999,574.79,420.0
4475,2021-07-19,Store A,300326,9682,5406.93,21908.78,7401.56,1618.84,3321.13
4476,2022-06-07,Store C,72128,1109,1473.63,4923.89,458.9,420.0,612.14
4477,2020-04-03,Store D,347958,4215,2576.32,499.95,649.95,420.0,466.9
4478,2021-10-20,Store A,273427,7969,4399.54,18452.59,7037.709999999999,608.22,1651.37
4479,2021-11-02,Store D,18630,1184,1343.5300000000002,5268.89,1207.4299999999998,1216.6,2044.25
4480,2022-07-03,Store C,25744,507,721.81,1123.3400000000001,420.0,844.95,549.9499999999999
4481,2022-08-24,Store B,40226,2771,3950.7299999999996,3933.6900000000005,1101.72,420.0,693.94
4482,2022-08-21,Store D,31910,1073,1106.4099999999999,1840.9899999999998,2382.98,645.76,4198.38
4483,2022-08-10,Store A,242815,5606,3393.66,11430.8,3743.51,420.0,756.1700000000001
4484,2022-08-11,Store D,26013,867,1167.11,7464.58,639.94,1301.6200000000001,2573.28
4485,2020-12-17,Store C,76949,1613,1433.61,10023.6,890.7900000000001,420.0,837.8
4486,2019-11-26,Store C,64462,1302,995.7,1493.15,931.8000000000001,420.0,420.0
4487,2019-01-06,Store B,110953,6830,4847.76,8337.74,982.16,926.37,1205.3700000000001
4488,2020-04-06,Store C,271402,3037,1790.58,3851.1000000000004,1566.93,649.9000000000001,584.85
4489,2020-06-11,Store B,145315,8510,5873.98,9852.54,1722.7600000000002,730.6,1525.08
4490,2019-02-02,Store C,93317,1690,1027.1299999999999,3005.6399999999994,1493.77,675.9000000000001,669.5699999999999
4491,2019-02-21,Store C,96419,1736,1233.0,2844.32,1085.55,475.43999999999994,2897.52
4492,2020-02-21,Store B,116320,5018,3463.2200000000003,4977.86,991.3300000000002,613.6999999999999,999.28
4493,2021-01-22,Store A,416974,10853,4547.64,23589.61,4956.15,4931.47,3743.0299999999997
4494,2019-06-14,Store C,47594,1461,1218.36,2678.24,1621.39,513.85,1017.7
4495,2020-09-22,Store C,134065,1980,1661.5,6302.54,1548.4,579.85,1792.38
4496,2020-08-07,Store D,89624,2707,1839.12,420.0,585.96,420.0,420.0
4497,2019-10-01,Store C,76099,1593,1269.7,3165.47,3373.46,420.0,420.0
4498,2019-10-03,Store C,78462,1488,1214.81,2751.34,995.7,630.9000000000001,763.85
4499,2022-04-12,Store C,61868,1176,1537.27,3973.57,21623.65,469.95,630.74
4500,2022-04-03,Store A,306536,7068,3454.06,14871.03,5721.620000000001,803.84,1936.8900000000003
4501,2021-01-09,Store A,517584,12293,4971.24,20523.260000000002,10388.150000000001,1544.61,1918.7799999999997
4502,2020-09-13,Store C,156063,1939,1390.75,2911.23,975.79,699.9,420.0
4503,2019-01-20,Store D,129867,2338,1479.12,420.0,449.95,420.0,420.0
4504,2019-01-22,Store A,434836,8556,3615.4,19686.07,5134.77,1397.45,1114.29
4505,2020-03-18,Store C,135654,2029,1299.88,3468.87,690.6999999999999,671.9,455.95
4506,2019-06-25,Store B,89744,5854,4188.53,5659.65,1659.69,656.78,675.68
4507,2020-02-08,Store B,170305,5119,4286.75,7286.12,876.34,1118.09,1205.06
4508,2019-08-21,Store C,87591,1484,1159.52,2609.03,1195.54,779.9,564.85
4509,2019-03-01,Store C,135031,1942,1275.23,3909.14,1483.65,547.9,617.84
4510,2021-06-25,Store A,233641,8501,4784.58,23714.3,5995.47,629.9,4979.67
4511,2020-12-01,Store A,413958,13258,6798.27,39750.39,6486.77,1484.48,3784.9400000000005
4512,2021-05-13,Store B,46096,4130,4277.84,7655.860000000001,1819.9700000000003,1083.6,789.64
4513,2021-10-01,Store B,54264,3045,3382.8,7152.35,1008.6,1121.55,619.75
4514,2021-10-01,Store A,189154,6268,3503.48,28778.91,3325.95,1176.95,1899.34
4515,2021-09-27,Store C,61860,1225,1210.46,3755.12,1149.77,509.90000000000003,594.28
4516,2021-10-10,Store B,36615,3396,4922.08,7890.62,888.5500000000001,1196.3500000000001,773.6
4517,2022-05-29,Store C,26950,594,884.0999999999999,979.43,566.75,420.0,420.0
4518,2022-05-17,Store D,27965,1319,1331.45,5776.24,1229.94,495.90000000000003,3657.34
4519,2019-06-18,Store D,142376,2874,1854.51,608.85,420.0,420.0,420.0
4520,2020-07-25,Store D,107550,2857,1905.14,449.95,510.90000000000003,420.0,420.0
4521,2022-07-28,Store A,259311,6108,3465.6399999999994,11582.66,7073.31,420.0,664.9000000000001
4522,2019-12-30,Store C,114668,1826,1234.0900000000001,2334.38,3132.23,639.8000000000001,419.99
4523,2022-01-08,Store B,41004,3899,4766.03,9118.49,1693.4300000000003,1498.0,958.4000000000001
4524,2021-04-12,Store D,30476,2315,2191.31,6563.61,21939.68,606.9,3163.7199999999993
4525,2020-08-26,Store D,68457,2291,1712.93,439.95,426.74,420.0,420.0
4526,2020-10-23,Store D,74385,2434,1731.08,420.0,627.9200000000001,420.0,420.0
4527,2021-10-03,Store D,19384,1010,1164.65,1299.6699999999998,769.85,541.4,1119.6399999999999
4528,2021-02-07,Store B,53665,4338,4391.56,8514.81,723.23,905.5,981.45
4529,2021-05-05,Store A,310832,10664,5917.45,28330.93,14670.98,2168.7799999999997,1292.44
4530,2021-08-03,Store A,260351,8523,4836.61,24471.86,11354.82,1650.68,1583.7799999999997
4531,2021-12-09,Store D,16356,872,1168.48,5266.73,563.9499999999999,491.95,3315.3
4532,2020-08-12,Store D,98775,2505,1722.15,688.0500000000001,905.75,420.0,859.95
4533,2019-11-02,Store B,87829,4688,3085.37,5175.6,958.36,681.75,919.4499999999999
4534,2020-06-11,Store C,162984,2764,1722.75,6890.23,1761.75,925.7900000000001,2039.5
4535,2019-04-15,Store A,360999,9946,4248.469999999999,19336.56,6637.129999999999,1863.13,2210.25
4536,2020-03-09,Store C,105165,1596,1176.54,1878.1099999999997,797.64,420.0,550.85
4537,2020-03-11,Store C,101094,1543,1181.75,3631.95,1433.62,499.95,1087.6000000000001
4538,2020-03-13,Store C,108655,1563,1187.38,2635.33,877.0799999999999,469.95,788.6
4539,2020-06-13,Store A,565134,14769,5429.34,25845.62,1616.3,822.5799999999999,2595.09
4540,2019-06-15,Store D,91291,2175,1576.58,434.95,420.0,473.84999999999997,420.0
4541,2019-07-12,Store C,78686,1740,1331.4699999999998,2438.5,1131.7,420.0,579.9499999999999
4542,2019-07-26,Store D,127301,2360,1650.9300000000003,420.0,420.0,659.85,420.0
4543,2019-07-15,Store B,115457,8776,5735.2,6282.45,1383.45,1207.48,681.44
4544,2019-08-13,Store C,83472,1644,1247.94,2703.8,728.65,474.95,808.3199999999999
4545,2019-09-09,Store B,100782,4957,3791.45,6439.46,975.47,692.69,856.44
4546,2019-04-11,Store C,69370,1482,1244.8400000000001,1702.9,1132.96,563.9,850.9000000000001
4547,2022-04-19,Store C,57434,1163,1337.7600000000002,1904.14,636.31,778.9499999999999,537.8499999999999
4548,2022-04-20,Store B,36746,3216,3820.69,4973.93,1357.2,839.6000000000001,830.5500000000001
4549,2021-03-04,Store A,428380,11676,5421.69,19449.03,6723.98,1994.9700000000003,6337.48
4550,2020-04-02,Store C,241649,2893,1763.16,5169.6,2600.34,563.75,621.85
4551,2022-05-18,Store D,28400,1054,1158.3,9124.74,770.89,476.95,3166.82
4552,2019-06-25,Store A,378533,10996,4618.44,27552.04,18796.4,1262.61,2336.32
4553,2021-12-02,Store B,38110,3172,4068.3100000000004,7764.56,2032.08,942.55,647.75
4554,2021-08-25,Store D,34040,1662,1674.06,2677.13,507.9,703.85,4353.97
4555,2020-01-31,Store D,157491,2278,1305.28,420.0,419.99,420.0,420.0
4556,2020-05-26,Store B,162409,9457,6928.19,13287.919999999998,1751.65,825.5500000000001,2020.17
4557,2020-09-29,Store C,112972,1827,1543.55,5323.15,2237.27,420.0,1150.8400000000001
4558,2019-11-13,Store A,331904,8591,4092.7300000000005,17092.46,3793.58,1530.33,2001.6
4559,2019-12-23,Store B,86837,3998,2607.12,3580.51,874.48,647.75,700.6399999999999
4560,2022-01-19,Store A,301311,7940,4152.96,15633.46,3371.07,3949.73,2810.12
4561,2019-03-09,Store C,124258,1763,1211.69,1139.25,1178.63,420.0,753.85
4562,2021-08-30,Store C,68763,1369,1293.73,2730.0300000000007,2107.15,449.95,559.85
4563,2021-09-17,Store D,23531,1302,1356.73,4522.54,420.0,574.4,4864.42
4564,2021-10-08,Store A,225427,6652,3788.54,14372.530000000002,6261.54,1097.8200000000002,1600.21
4565,2022-01-20,Store B,39346,3505,4287.7,7671.16,1148.25,495.85,803.65
4566,2022-01-21,Store A,285798,7171,3811.1000000000004,12572.93,1692.13,449.6,1058.86
4567,2022-01-03,Store B,46048,4423,5009.39,8907.27,1305.25,894.6500000000001,911.4
4568,2021-07-06,Store C,88809,1329,1363.19,5417.6,773.34,614.9,935.8500000000001
4569,2020-08-22,Store D,72034,2246,1574.7,420.0,4203.860000000001,420.0,420.0
4570,2022-07-20,Store A,229823,5556,3067.9300000000003,13985.86,10658.83,420.0,615.38
4571,2022-06-10,Store A,185530,5411,3260.21,13858.85,7612.58,484.95,806.88
4572,2021-04-05,Store D,30513,2087,2037.58,12270.46,1841.74,2640.67,6175.17
4573,2019-10-23,Store C,67936,1488,1192.37,4919.44,1809.27,870.8500000000001,966.8
4574,2019-10-27,Store A,336909,8370,3689.54,19223.63,1986.7000000000003,763.9,1634.81
4575,2020-04-06,Store B,249795,7619,5708.379999999999,12948.65,1575.68,1277.1000000000001,1091.2
4576,2020-02-06,Store C,191687,1856,1272.62,2351.94,1684.4900000000002,1168.76,1068.8
4577,2019-02-01,Store C,103829,1830,1152.3,2235.4900000000002,1144.1499999999999,506.85,512.95
4578,2020-02-25,Store A,421033,10228,4056.23,16970.72,18573.35,1970.54,1590.29
4579,2019-06-03,Store B,96347,5589,4185.179999999999,7665.08,2668.7199999999993,854.3899999999999,680.65
4580,2019-08-15,Store B,89725,4495,3303.88,5954.6,736.88,923.49,976.54
4581,2020-08-08,Store C,133474,2055,1391.75,4296.55,1425.43,785.39,420.0
4582,2019-09-24,Store B,86183,4643,3330.97,4958.34,966.83,667.79,2043.95
4583,2022-04-02,Store D,22557,1451,1880.96,1708.87,505.90000000000003,420.0,4476.38
4584,2022-05-25,Store C,48709,968,1241.53,1888.7,1668.41,420.0,798.9
4585,2021-05-20,Store A,303271,9800,5208.91,30367.0,6692.110000000001,1138.03,1116.71
4586,2020-04-01,Store D,292168,3757,2283.2400000000002,420.0,522.8499999999999,420.0,420.0
4587,2022-03-14,Store D,34261,1989,2291.63,10541.41,4190.71,770.38,3245.49
4588,2021-02-14,Store A,427195,10901,4480.48,30219.49,1486.71,4489.58,4213.360000000001
4589,2021-02-19,Store A,375054,9973,4576.41,32765.309999999998,4567.31,2074.6099999999997,2539.58
4590,2021-02-26,Store D,24525,1809,1787.26,1579.7,1185.8899999999999,1075.12,7890.17
4591,2021-06-15,Store D,43497,2003,1921.19,5210.29,579.84,547.89,1195.59
4592,2019-08-17,Store A,401317,9312,3832.52,15996.54,1592.37,545.5899999999999,1627.62
4593,2019-09-05,Store B,99149,4799,3630.28,5675.91,1187.81,515.9000000000001,869.35
4594,2020-08-17,Store A,767461,15968,6829.6,27348.85,15944.130000000001,1599.5499999999997,2374.2400000000002
4595,2020-07-18,Store A,612993,13681,5435.029999999999,25546.39,7537.64,1383.1299999999999,2795.1
4596,2019-11-15,Store C,62812,1242,1021.24,1989.4,1599.43,519.84,839.95
4597,2019-12-17,Store B,96274,4751,3307.6,5609.59,708.24,528.85,962.35
4598,2019-01-28,Store C,124222,1992,1336.69,2815.3,2003.15,718.85,593.8000000000001
4599,2020-06-18,Store B,138112,8411,6190.04,12470.34,1434.1,896.3299999999999,1249.2
4600,2020-03-18,Store B,127844,5362,4407.55,8605.59,1340.3200000000002,1481.75,1324.1499999999999
4601,2020-03-24,Store B,156108,6149,4968.93,9851.95,849.3899999999999,704.75,1483.84
4602,2019-05-04,Store A,309473,9376,3777.22,15695.830000000002,3890.36,1579.04,2676.59
4603,2019-06-21,Store D,107486,2233,1486.55,630.95,644.85,420.0,420.0
4604,2019-07-08,Store D,143493,2747,1887.5,473.95000000000005,518.85,420.0,420.0
4605,2021-12-29,Store D,21560,1157,1287.0,2531.64,420.0,420.0,2973.25
4606,2020-05-20,Store D,222498,4166,2249.09,482.95000000000005,420.0,420.0,420.0
4607,2020-07-05,Store B,139545,8689,6793.86,13674.54,1442.32,915.4399999999999,1391.0900000000001
4608,2020-05-31,Store A,643585,14651,5062.26,23058.95,2143.35,2112.45,6814.33
4609,2020-10-29,Store D,29587,1686,1424.24,420.0,1177.83,420.0,420.0
4610,2020-09-02,Store D,74546,2139,1599.5900000000001,434.95,420.0,420.0,420.0
4611,2022-02-13,Store A,307223,7576,3623.09,11243.240000000002,1719.19,1123.73,1027.65
4612,2022-03-31,Store D,25425,1805,2308.21,10764.48,4169.83,420.0,6400.96
4613,2022-06-27,Store D,15544,954,1092.26,2774.24,553.86,420.0,4128.13
4614,2021-09-13,Store D,25003,1493,1418.25,7657.54,617.81,1078.69,6895.5
4615,2021-09-11,Store D,18982,1138,1250.33,2023.84,420.0,486.55,7380.53
4616,2020-12-04,Store A,349763,10508,5370.53,36878.73,37414.64,1009.8699999999999,3531.45
4617,2020-12-22,Store D,18736,1376,1251.49,4655.45,3920.8,420.0,5075.98
4618,2022-08-29,Store B,45270,3451,4947.19,5351.220000000001,1043.23,446.95,882.8199999999999
4619,2022-08-16,Store C,36928,860,1059.0,3423.97,1051.29,420.0,839.85
4620,2019-02-28,Store D,146369,2566,1596.72,420.0,512.95,539.95,420.0
4621,2019-03-06,Store D,181287,2733,1804.7800000000002,625.79,451.95,1995.8899999999999,420.0
4622,2019-03-07,Store B,109049,5503,4028.86,5351.549999999999,1061.96,968.49,834.5
4623,2021-05-07,Store B,53398,4824,6388.61,7916.890000000001,1623.0099999999998,1136.34,941.64
4624,2021-04-25,Store D,30419,2112,1878.74,5922.09,529.9,1176.9199999999998,1722.3399999999997
4625,2021-06-21,Store C,179744,1631,1568.98,9188.47,1524.4900000000002,559.9499999999999,1185.09
4626,2021-07-27,Store A,255374,8659,4664.31,28272.68,11929.1,800.6700000000001,1774.47
4627,2021-07-23,Store C,131811,1330,1290.78,3288.37,2811.24,693.85,1090.69
4628,2021-07-05,Store D,39420,1942,2025.53,1974.02,503.94,1014.88,9073.4
4629,2019-02-09,Store D,126110,2495,1652.61,489.95,447.95000000000005,420.0,420.0
4630,2020-02-11,Store C,164680,2133,1414.34,3461.99,869.8699999999999,420.0,420.0
4631,2020-02-15,Store A,405308,8996,3546.1000000000004,23070.4,2209.19,1051.3,4796.94
4632,2019-05-13,Store B,102255,6080,4175.12,6601.859999999999,1252.92,800.63,755.5500000000001
4633,2019-06-08,Store A,334468,9590,3750.74,19186.92,3210.34,619.84,3828.24
4634,2019-07-04,Store C,45518,1036,860.86,1362.51,449.95,420.0,1499.7
4635,2020-09-27,Store B,78848,5835,4747.82,8117.28,681.5899999999999,845.5500000000001,1504.58
4636,2019-09-24,Store C,96074,1586,1364.8,2756.87,1664.3000000000002,420.0,420.0
4637,2019-09-13,Store A,367338,8725,4138.22,23705.119999999995,2451.62,951.74,1755.67
4638,2022-03-02,Store C,95399,1465,1584.67,3856.53,979.46,469.95,655.54
4639,2022-04-28,Store B,36468,3041,3498.63,6246.03,842.25,618.75,623.6
4640,2022-04-24,Store B,34437,3190,3942.92,5659.13,563.9499999999999,1142.2,941.4
4641,2020-09-07,Store B,125662,7484,5580.6,11592.22,1010.3200000000002,1652.9500000000003,786.5999999999999
4642,2020-08-05,Store A,730566,14921,6186.43,38688.93,9127.13,1148.16,2610.31
4643,2022-05-16,Store C,45716,1036,1371.42,1916.38,1813.03,420.0,1034.85
